"Serie 1: Tiempo (s)","Serie 1: Caudal (L/s)","Serie 1: Volumen (L)","Serie 2: Tiempo (s)","Serie 2: Caudal (L/s)","Serie 2: Volumen (L)","Serie 3: Tiempo (s)","Serie 3: Caudal (L/s)","Serie 3: Volumen (L)","Serie 4: Tiempo (s)","Serie 4: Caudal (L/s)","Serie 4: Volumen (L)","Serie 5: Tiempo (s)","Serie 5: Caudal (L/s)","Serie 5: Volumen (L)","Serie 6: Tiempo (s)","Serie 6: Caudal (L/s)","Serie 6: Volumen (L)","Serie 7: Tiempo (s)","Serie 7: Caudal (L/s)","Serie 7: Volumen (L)","Serie 8: Tiempo (s)","Serie 8: Caudal (L/s)","Serie 8: Volumen (L)","Serie 9: Tiempo (s)","Serie 9: Caudal (L/s)","Serie 9: Volumen (L)","Serie 10: Tiempo (s)","Serie 10: Caudal (L/s)","Serie 10: Volumen (L)","Serie 11: Tiempo (s)","Serie 11: Caudal (L/s)","Serie 11: Volumen (L)","Serie 12: Tiempo (s)","Serie 12: Caudal (L/s)","Serie 12: Volumen (L)","Serie 13: Tiempo (s)","Serie 13: Caudal (L/s)","Serie 13: Volumen (L)"
10.32,-0.0910487670335,0.401088106367,,,,10.32,0.900970910545,1.77266391505,10.32,-0.343368109141,-0.0429284755357,10.32,0.434418164761,-0.0268728721158,,,,,,,10.32,0.239822823089,1.83923099432,10.32,0.716492146268,-0.55452974537,5.16,1.37764023372,0.29246506068,5.16,-0.887878010151,0.124735182921,5.16,0.0940250900312,0.409011007744,5.16,0.978928065771,0.658393566942
10.34,-0.120208313645,0.403200677174,,,,10.34,0.911087487941,1.75454333107,10.34,-0.41180377976,-0.0353767566467,10.34,0.454056226765,-0.035757616031,,,,,,,10.34,0.239822823089,1.83443453786,10.34,0.696854084264,-0.568663207676,5.17,1.40679978034,0.27854286061,5.17,-0.887878010151,0.133613963023,5.17,0.132706121251,0.407877351688,5.17,1.00808761238,0.648458488552
10.36,-0.207686953479,0.406479629845,,,,10.36,0.94976851916,1.735934771,10.36,-0.508803904202,-0.0261706798071,10.36,0.47309919598,-0.0450291702585,,,,,,,10.36,0.239822823089,1.82963808139,10.36,0.638534991042,-0.582017098429,5.18,1.46511887356,0.26418326734,5.18,-0.868835040936,0.142397528278,5.18,0.152344183254,0.406452100165,5.18,1.01760909699,0.638330005005
10.38,-0.324325139925,0.411799750779,,,,10.38,1.06640670561,1.71577301875,10.38,-0.577239574821,-0.0153102450169,10.38,0.502258742592,-0.0547827496442,,,,,,,10.38,0.239822823089,1.82484162493,10.38,0.580215897819,-0.594204607317,5.19,1.49427842017,0.249386280872,5.19,-0.868835040936,0.151085878688,5.19,0.191025214473,0.404735253176,5.19,1.0467686436,0.628008116302
10.4,-0.460006295587,0.419643065134,,,,10.4,1.21220443866,1.69298690731,10.4,-0.674239699263,-0.00279545227604,10.4,0.521896804596,-0.0650243051161,,,,,,,10.4,0.239822823089,1.82004516847,10.4,0.551056351207,-0.605517329807,5.2,1.52343796678,0.234297698937,5.2,-0.800399370317,0.159432050744,5.2,0.220184761085,0.402679203299,5.2,1.056885221,0.617489846979
10.42,-0.606399121432,0.430307119304,,,,10.42,1.26100204728,1.66825484245,10.42,-0.790877885709,0.0118557235737,10.42,0.531418289203,-0.0755574560541,,,,,,,10.42,0.230301338481,1.81534392685,10.42,0.531418289203,-0.616342076212,5.21,1.5722355754,0.218819331226,5.21,-0.771239823705,0.167290246714,5.21,0.239822823089,0.400379165378,5.21,1.056885221,0.606920994769
10.44,-0.790877885709,0.444279889376,,,,10.44,1.32884262511,1.64235639572,10.44,-0.907516072155,0.0288396631523,10.44,0.521896804596,-0.0860906069921,,,,,,,10.44,0.230301338481,1.81073790008,10.44,0.521896804596,-0.62687522715,5.22,1.58175706,0.203049368049,5.22,-0.742080277094,0.174856847218,5.22,0.2689823697,0.397835139414,5.22,1.01760909699,0.596548523179
10.46,-0.95631368077,0.46175180504,,,,10.46,1.45559738895,1.61451199558,10.46,-0.994994711989,0.0478647709938,10.46,0.47309919598,-0.0960405669978,,,,,,,10.46,0.220184761085,1.80623303909,10.46,0.512375319988,-0.637217948395,5.23,1.60139512201,0.187133607139,5.23,-0.742080277094,0.182277649989,5.23,0.288620431704,0.395047125407,5.23,0.978928065771,0.586565837365
10.48,-1.10211141383,0.482336055986,,,,10.48,1.50379990478,1.58491802265,10.48,-1.034270836,0.0681574264736,10.48,0.434418164761,-0.105115740605,,,,,,,10.48,0.210663276477,1.80192455871,10.48,0.512375319988,-0.647465454795,5.24,1.60139512201,0.171119655919,5.24,-0.723037307878,0.189603237914,5.24,0.298141916312,0.392113313667,5.24,0.978928065771,0.576776556707
10.5,-1.2770686935,0.50612785706,,,,10.5,1.50379990478,1.55484202455,10.5,-1.15090902244,0.090009225058,10.5,0.424896680153,-0.113708889054,,,,,,,10.5,0.191025214473,1.7979076738,10.5,0.521896804596,-0.657808176041,5.25,1.5722355754,0.155251502432,5.25,-0.712920730482,0.196783028106,5.25,0.298141916312,0.389131894504,5.25,0.998566127775,0.56688908574
10.52,-1.41334494195,0.533031993414,,,,10.52,1.48475693556,1.52495645615,10.52,-1.18959005366,0.113414215819,10.52,0.424896680153,-0.122206822657,,,,,,,10.52,0.181503729866,1.79418238436,10.52,0.512375319988,-0.668150897287,5.26,1.53295945139,0.139725527298,5.26,-0.712920730482,0.203912235411,5.26,0.307663400919,0.386102867917,5.26,1.01760909699,0.556808209616
10.54,-1.50082358178,0.562173678651,,,,10.54,1.52343796678,1.49487450712,10.54,-1.25743063149,0.137884422671,10.54,0.40525861815,-0.13050837564,,,,,,,10.54,0.181503729866,1.79055230976,10.54,0.492737257984,-0.678202023067,5.27,1.51391648217,0.12449114763,5.27,-0.712920730482,0.211041442715,5.27,0.298141916312,0.383073841331,5.27,1.02772567439,0.546581535759
10.56,-1.52046164378,0.592386530907,,,,10.56,1.49427842017,1.46469734325,10.56,-1.2967067555,0.163425796541,10.56,0.40525861815,-0.138613548003,,,,,,,10.56,0.171982245258,1.78701745001,10.56,0.454056226765,-0.687669957914,5.28,1.45559738895,0.109643578275,5.28,-0.703399245875,0.218123042597,5.28,0.298141916312,0.380092422168,5.28,1.06640670561,0.536110873859
10.58,-1.60794028362,0.623670550181,,,,10.58,1.45559738895,1.43519858516,10.58,-1.33538778672,0.189746741963,10.58,0.414780102758,-0.146813935213,,,,,,,10.58,0.171982245258,1.78357780511,10.58,0.434418164761,-0.696554701829,5.29,1.37764023372,0.0954773901612,5.29,-0.693877761267,0.225109427633,5.29,0.298141916312,0.377111003005,5.29,1.11520431422,0.52520281876
10.6,-1.68530234606,0.656602976478,,,,10.6,1.42643784234,1.40637823285,10.6,-1.36454733333,0.216746093163,10.6,0.414780102758,-0.155109537268,,,,,,,10.6,0.161865667862,1.78023932598,10.6,0.434418164761,-0.705243065125,5.3,1.32884262511,0.081944975867,5.3,-0.683761183871,0.231997622359,5.3,0.298141916312,0.374129583842,5.3,1.12472579883,0.514003168195
10.62,-1.66625937684,0.690118593707,,,,10.62,1.53295945139,1.37678425991,10.62,-1.41334494195,0.244525015916,10.62,0.395737133542,-0.163214709631,,,,,,,10.62,0.171982245258,1.77690084684,10.62,0.443939649369,-0.714026643266,5.31,1.25148056267,0.0690433599281,5.31,-0.654601637259,0.238689436464,5.31,0.317779978315,0.371049974369,5.31,1.12472579883,0.502755910206
10.64,-1.69541892345,0.72373537671,,,,10.64,1.8346714949,1.34310795045,10.64,-1.42286642655,0.272887129601,10.64,0.376099071538,-0.170933071682,,,,,,,10.64,0.161865667862,1.77356236771,10.64,0.443939649369,-0.722905436253,5.32,1.20268295406,0.0567725423445,5.32,-0.635558668044,0.245140237991,5.32,0.327301462923,0.367824567163,5.32,1.10508773683,0.491606842528
10.66,-1.67578086145,0.757447374559,,,,10.66,2.1072239918,1.30368899558,10.66,-1.40382345734,0.30115402844,10.66,0.36657758693,-0.178359838266,,,,,,,10.66,0.142822698646,1.77051548405,10.66,0.443939649369,-0.731784229241,5.33,1.16340683005,0.044942093424,5.33,-0.635558668044,0.251495824671,5.33,0.356461009535,0.3644057548,5.33,1.07592819021,0.480701762893
10.68,-1.64662131484,0.790671396322,,,,10.68,2.16554308502,1.26096132481,10.68,-1.37406881794,0.328932951193,10.68,0.346939524927,-0.185495009385,,,,,,,10.68,0.152344183254,1.76756381523,10.68,0.414780102758,-0.740371426762,5.34,1.10508773683,0.0335996205896,5.34,-0.625442090648,0.257800828465,5.34,0.385620556146,0.360695346972,5.34,1.056885221,0.470037695837
10.7,-1.57878073701,0.82292541684,,,,10.7,2.11674547641,1.2181384392,10.7,-1.34490927133,0.356122732085,10.7,0.317779978315,-0.192142204417,,,,,,,10.7,0.142822698646,1.76461214641,10.7,0.40525861815,-0.748571813971,5.35,1.09556625222,0.0225963506444,5.35,-0.606399121432,0.263960034525,5.35,0.424896680153,0.35664276079,5.35,1.01760909699,0.459665224247
10.72,-1.50082358178,0.853721460028,,,,10.72,2.03878832118,1.17658310122,10.72,-1.33538778672,0.382925702666,10.72,0.288620431704,-0.198206208517,,,,,,,10.72,0.142822698646,1.76175569244,10.72,0.395737133542,-0.756581771488,5.36,1.0467686436,0.0118846761653,5.36,-0.586761059429,0.269925835429,5.36,0.454056226765,0.352247996256,5.36,1.00808761238,0.4495367407
10.74,-1.44250448856,0.883154740731,,,,10.74,2.18458605424,1.13434935747,10.74,-1.31574972472,0.40943707778,10.74,0.278503854308,-0.203877451377,,,,,,,10.74,0.152344183254,1.75880402362,10.74,0.201141791869,-0.762550560742,5.37,1.00808761238,0.00161039488536,5.37,-0.577239574821,0.275745838601,5.37,0.502258742592,0.347466421409,5.37,1.00808761238,0.439455864576
10.76,-1.39370687994,0.911516854416,,,,10.76,2.25302172486,1.08997327968,10.76,-1.31574972472,0.435752072274,10.76,0.249344307696,-0.209155932998,,,,,,,10.76,0.142822698646,1.7558523548,10.76,-0.0130916118069,-0.764431062543,5.38,0.959290003768,-0.0082264931954,5.38,-0.557601512817,0.281420044039,5.38,0.551056351207,0.34219984594,5.38,1.02772567439,0.429276798142
10.78,-1.38418539533,0.939295777169,,,,10.78,2.05842638318,1.0468587986,10.78,-1.2770686935,0.461680256457,10.78,0.210663276477,-0.213756008839,,,,,,,10.78,0.142822698646,1.75299590083,10.78,-0.460006295587,-0.759700083469,5.39,0.920608972549,-0.017625988077,5.39,-0.548080028209,0.286948451744,5.39,0.580215897819,0.336543484695,5.39,1.056885221,0.418853743665
10.8,-1.37406881794,0.966878319302,,,,10.8,1.77635240168,1.00851101075,10.8,-1.2770686935,0.487221630327,10.8,0.171982245258,-0.217582464057,,,,,,,10.8,0.142822698646,1.75013944685,10.8,-0.985473227382,-0.745245288239,5.4,0.862289879326,-0.0265404823363,5.4,-0.51832538881,0.292280478829,5.4,0.60937544443,0.330595527984,5.4,1.08604476761,0.408139093722
10.82,-1.39370687994,0.994556076281,,,,10.82,1.65019273062,0.974245559426,10.82,-1.25743063149,0.512566623576,10.82,0.152344183254,-0.220825728342,,,,,,,10.82,0.132706121251,1.74738415865,10.82,-1.31574972472,-0.722233058718,5.41,0.81349227071,-0.0349193930865,5.41,-0.479644357591,0.297270327561,5.41,0.638534991042,0.324355975806,5.41,1.13424728344,0.397037633467
10.84,-1.34490927133,1.02194223779,,,,10.84,1.54307602879,0.942312871832,10.84,-1.20922811567,0.537233211048,10.84,0.123184636643,-0.223581016541,,,,,,,10.84,0.123184636643,1.74482525108,10.84,-1.77278098589,-0.691347751612,5.42,0.81349227071,-0.0430543157936,5.42,-0.440963326371,0.301873365981,5.42,0.658173053045,0.317872435586,5.42,1.15388534544,0.385596970323
10.86,-1.30622824011,1.04845361291,,,,10.86,1.48475693556,0.912034542189,10.86,-1.20922811567,0.561417773361,10.86,0.0940250900312,-0.225753113807,,,,,,,10.86,0.113663152035,1.74245677319,10.86,-2.17149315384,-0.651905010215,5.43,0.794449301495,-0.0510940236547,5.43,-0.372527655752,0.305940820891,5.43,0.687332599657,0.311144907322,5.43,1.17352340744,0.373959926558
10.88,-1.24790914688,1.07399498678,,,,10.88,1.41632126494,0.883023760184,10.88,-1.19911153827,0.585501169901,10.88,0.0845036054234,-0.227538400762,,,,,,,10.88,0.0940250900312,1.74037989077,10.88,-2.46368371275,-0.605553241549,5.44,0.764694662095,-0.0588897434726,5.44,-0.304687077922,0.30932689456,5.44,0.706375568872,0.30417636648,5.44,1.16340683005,0.362275275371
10.9,-1.22827108488,1.0987567891,,,,10.9,1.39727829573,0.854887764577,10.9,-1.15090902244,0.609001375508,10.9,0.0648655434197,-0.22903209225,,,,,,,10.9,0.0845036054234,1.73859460381,10.9,-2.78443872547,-0.553072017166,5.45,0.764694662095,-0.0665366900936,5.45,-0.266006046702,0.312180360183,5.45,0.716492146268,0.297062027904,5.45,1.16340683005,0.35064120707
10.92,-1.10211141383,1.12206061408,,,,10.92,1.27052353189,0.828209746301,10.92,-1.11163289844,0.631626794717,10.92,0.0160679348046,-0.229841427033,,,,,,,10.92,0.0743870280276,1.73700569748,10.92,-3.18315089343,-0.493396120977,5.46,0.706375568872,-0.0738920412484,5.46,-0.217208438087,0.314596432607,5.46,0.735535115484,0.289801891595,5.46,1.15388534544,0.339054746193
10.94,-1.11163289844,1.1441980572,,,,10.94,1.15388534544,0.803965657528,10.94,-1.09258992922,0.653669022993,10.94,-0.0714107050298,-0.22928799933,,,,,,,10.94,0.0553440588119,1.73570838661,10.94,-3.63066066999,-0.425258005343,5.47,0.658173053045,-0.080714784358,5.47,-0.178527406868,0.316575111832,5.47,0.74565169288,0.282395957553,5.47,1.14436386083,0.327563500161
10.96,-1.06343038261,1.16594869002,,,,10.96,1.19256637666,0.780501140307,10.96,-1.06343038261,0.675229226111,10.96,-0.110091736249,-0.227472974918,,,,,,,10.96,0.0553440588119,1.73460150543,10.96,-3.91213955871,-0.349830003056,5.48,0.599853959822,-0.0870049194223,5.48,-0.110091736249,0.318018207547,5.48,0.74565169288,0.274939440625,5.48,1.15388534544,0.31607225413
10.98,-1.0437923206,1.18702091705,,,,10.98,1.21220443866,0.756453432154,10.98,-1.0437923206,0.696301453144,10.98,-0.100570251641,-0.225366355039,,,,,,,10.98,0.0845036054234,1.73320302879,10.98,-4.25253263344,-0.268183281135,5.49,0.512375319988,-0.0925660658214,5.49,-0.0422511584184,0.318779922021,5.49,0.74565169288,0.267482923696,5.49,1.16340683005,0.304485793253
11,-1.01463277399,1.20760516799,,,,11,1.30979965589,0.731233391208,11,-1.00511128939,0.716790489243,11,-0.0714107050298,-0.223646545472,,,,,,,11,0.0940250900312,1.73141774184,11,-4.43760649051,-0.181281889895,5.5,0.454056226765,-0.0973982235551,5.5,0.0160679348046,0.318910838139,5.5,0.74565169288,0.260026406767,5.5,1.17352340744,0.292801142065
11.02,-1.0241542586,1.22799303832,,,,11.02,1.32884262511,0.704846968398,11.02,-0.994994711989,0.736791549257,11.02,-0.0321345810225,-0.222611092611,,,,,,,11.02,0.123184636643,1.72924564457,11.02,-4.70004241001,-0.0899054008898,5.51,0.356461009535,-0.101450809737,5.51,0.0553440588119,0.318553778171,5.51,0.74565169288,0.252569889838,5.51,1.15388534544,0.281164098301
11.04,-0.975951742774,1.24799409833,,,,11.04,1.28064010928,0.678752141054,11.04,-0.965835165378,0.756399848031,11.04,-0.0422511584184,-0.221867235217,,,,,,,11.04,0.132706121251,1.72668673699,11.04,-4.9237972983,0.00633299619324,5.52,0.220184761085,-0.10433403859,5.52,0.132706121251,0.31761352727,5.52,0.755173177487,0.245065765486,5.52,1.14436386083,0.269672852269
11.06,-0.887878010151,1.26663239586,,,,11.06,1.27052353189,0.653240504642,11.06,-0.975951742774,0.775817717112,11.06,-0.0714107050298,-0.220730616583,,,,,,,11.06,0.152344183254,1.72383623395,11.06,-5.25407379563,0.108111707132,5.53,0.0648655434197,-0.105759290112,5.53,0.181503729866,0.316042478015,5.53,0.755173177487,0.237514033712,5.53,1.12472579883,0.258327403971
11.08,-0.85871846354,1.2840983606,,,,11.08,1.32884262511,0.627246843072,11.08,-0.95631368077,0.795140371348,11.08,-0.0910487670335,-0.219106021862,,,,,,,11.08,0.161865667862,1.72069413544,11.08,-5.26419037303,0.213294348819,5.54,-0.120208313645,-0.105482576261,5.54,0.239822823089,0.31393584525,5.54,0.74565169288,0.23000990936,5.54,1.10508773683,0.247178336293
11.1,-0.839675494324,1.30108230018,,,,11.1,1.32884262511,0.60066999057,11.1,-0.946197103374,0.814165479189,11.1,-0.100570251641,-0.217189831675,,,,,,,11.1,0.152344183254,1.71755203692,11.1,-5.90570039848,0.324993256534,5.55,-0.343368109141,-0.103164694147,5.55,0.278503854308,0.311344211863,5.55,0.735535115484,0.222603975318,5.55,1.10508773683,0.236127458925
11.12,-0.820037432321,1.31767942944,,,,11.12,1.23184250067,0.575063139312,11.12,-0.927154134159,0.832898991565,11.12,-0.100570251641,-0.215178426642,,,,,,,11.12,0.142822698646,1.71460036811,11.12,-5.7015835722,0.441066096241,5.56,-0.528441966206,-0.0988056437705,5.56,0.307663400919,0.308413375587,5.56,0.716492146268,0.215343839009,5.56,1.09556625222,0.225124188979
11.14,-0.820037432321,1.33408017809,,,,11.14,1.21220443866,0.550622669919,11.14,-0.878356525543,0.850954098162,11.14,-0.100570251641,-0.21316702161,,,,,,,11.14,0.142822698646,1.71174391413,11.14,-5.77001924282,0.555782124391,5.57,-0.654601637259,-0.0928904257531,5.57,0.336822947531,0.305190943845,5.57,0.716492146268,0.208178917546,5.57,1.10508773683,0.214120919034
11.16,-0.829558916928,1.35057614158,,,,11.16,1.08604476761,0.527640177856,11.16,-0.85871846354,0.868324848052,11.16,-0.100570251641,-0.211155616577,,,,,,,11.16,0.142822698646,1.70888746016,11.16,-5.83785982065,0.671860915026,5.58,-0.75219685449,-0.0858564332944,5.58,0.356461009535,0.301724524059,5.58,0.716492146268,0.201013996084,5.58,1.13424728344,0.202924243933
11.18,-0.820037432321,1.36707210508,,,,11.18,0.920608972549,0.507573640455,11.18,-0.849196978932,0.885404002477,11.18,-0.100570251641,-0.209144211544,,,,,,,11.18,0.142822698646,1.70603100619,11.18,-5.86701936726,0.788909706905,5.59,-0.820037432321,-0.0779952618603,5.59,0.376099071538,0.298061723654,5.59,0.706375568872,0.193899657508,5.59,1.18304489205,0.191337783055
11.2,-0.790877885709,1.38318125826,,,,11.2,0.823608848106,0.490131462248,11.2,-0.820037432321,0.90209634659,11.2,-0.129729798253,-0.206841211045,,,,,,,11.2,0.142822698646,1.70317455221,11.2,-5.71110505681,0.904690951145,5.6,-0.887878010151,-0.069455684648,5.6,0.395737133542,0.294202542628,5.6,0.716492146268,0.186785318932,5.6,1.18304489205,0.179507334135
11.22,-0.742080277094,1.39851083988,,,,11.22,0.658173053045,0.475313643237,11.22,-0.820037432321,0.918497095236,11.22,-0.246367984699,-0.203080233215,,,,,,,11.22,0.132706121251,1.70041926401,11.22,-5.41950959069,1.01599709762,5.61,-0.917037556763,-0.0604311068134,5.61,0.395737133542,0.290245171293,5.61,0.716492146268,0.17962039747,5.61,1.21220443866,0.167531087481
11.24,-0.712920730482,1.41306084996,,,,11.24,0.531418289203,0.463417729814,11.24,-0.839675494324,0.935094224503,11.24,-0.392165717756,-0.196694896191,,,,,,,11.24,0.132706121251,1.69776514159,11.24,-5.15707367119,1.12176293024,5.62,-0.985473227382,-0.0509185528927,5.62,0.395737133542,0.286287799958,5.62,0.726013630876,0.172407868584,5.62,1.21220443866,0.155409043095
11.26,-0.703399245875,1.42722404972,,,,11.26,0.434418164761,0.453759365275,11.26,-0.829558916928,0.951786568615,11.26,-0.577239574821,-0.187000843265,,,,,,,11.26,0.132706121251,1.69511101916,11.26,-4.88511626708,1.22218482962,5.63,-1.05331380521,-0.0407246177297,5.63,0.36657758693,0.282476226355,5.63,0.716492146268,0.165195339698,5.63,1.18304489205,0.143432796441
11.28,-0.693877761267,1.44119681979,,,,11.28,0.317779978315,0.446237383844,11.28,-0.849196978932,0.968574127574,11.28,-0.703399245875,-0.174194455058,,,,,,,11.28,0.132706121251,1.69245689674,11.28,-4.60304228557,1.31706641515,5.64,-1.0437923206,-0.0302390871006,5.64,0.356461009535,0.278861033373,5.64,0.726013630876,0.157982810813,5.64,1.17352340744,0.131649954944
11.3,-0.664718214655,1.45478277955,,,,11.3,0.278503854308,0.440274545518,11.3,-0.868835040936,0.985754447772,11.3,-0.771239823705,-0.159448064362,,,,,,,11.3,0.113663152035,1.68999320401,11.3,-4.02937283795,1.40339056638,5.65,-1.05331380521,-0.0197535564715,5.65,0.336822947531,0.275394613588,5.65,0.735535115484,0.150675067081,5.65,1.15388534544,0.120012911179
11.32,-0.645080152652,1.46788076323,,,,11.32,0.2689823697,0.434799683278,11.32,-0.878356525543,1.00322636344,11.32,-0.839675494324,-0.143338911182,,,,,,,11.32,0.103546574639,1.68782110674,11.32,-3.84429898088,1.48212728457,5.66,-1.10211141383,-0.00897643037635,5.66,0.298141916312,0.272219789268,5.66,0.735535115484,0.143319715926,5.66,1.14436386083,0.108521665148
11.34,-0.645080152652,1.48078236628,,,,11.34,0.278503854308,0.429324821037,11.34,-0.887878010151,1.02088870879,11.34,-0.868835040936,-0.126253805829,,,,,,,11.34,0.0845036054234,1.68594060494,11.34,-3.54258693737,1.55599614375,5.67,-1.0437923206,0.00175308829581,5.67,0.2689823697,0.269384167838,5.67,0.735535115484,0.135964364771,5.67,1.17352340744,0.0969322288065
11.36,-0.674239699263,1.4939755648,,,,11.36,0.230301338481,0.42423676911,11.36,-0.887878010151,1.038646269,11.36,-0.85871846354,-0.108978270785,,,,,,,11.36,0.0648655434197,1.68444691345,11.36,-3.06651270698,1.6220871402,5.68,-1.07295186722,0.0123368092349,5.68,0.220184761085,0.266938332184,5.68,0.726013630876,0.128656621039,5.68,1.17352340744,0.0851969947321
11.38,-0.664718214655,1.50736514394,,,,11.38,0.142822698646,0.420505528738,11.38,-0.878356525543,1.05630861435,11.38,-0.849196978932,-0.09189911636,,,,,,,11.38,0.0452274814161,1.6833459832,11.38,-2.75527917886,1.68030505906,5.69,-1.10211141383,0.0232121256401,5.69,0.191025214473,0.264882282307,5.69,0.735535115484,0.121348877307,5.69,1.22232101606,0.0732177726146
11.4,-0.61592060604,1.52017153215,,,,11.4,-0.0130916118069,0.41920821787,11.4,-0.849196978932,1.0735841494,11.4,-0.820037432321,-0.0752067722475,,,,,,,11.4,-0.00297503441107,1.68292345873,11.4,-2.46368371275,1.73249468797,5.7,-1.15090902244,0.0344772278215,5.7,0.161865667862,0.263117827895,5.7,0.726013630876,0.114041133576,5.7,1.23184250067,0.0609469550309
11.42,-0.577239574821,1.53210313395,,,,11.42,-0.178527406868,0.421124408057,11.42,-0.849196978932,1.09056808898,11.42,-0.820037432321,-0.0588060236011,,,,,,,11.42,-0.0226130964147,1.68317934004,11.42,-2.14233360723,1.77855486117,5.71,-1.15090902244,0.0459863180459,5.71,0.152344183254,0.261546778639,5.71,0.735535115484,0.106733389844,5.71,1.21220443866,0.0487267203343
11.44,-0.557601512817,1.54345154483,,,,11.44,-0.324325139925,0.426152933525,11.44,-0.800399370317,1.10706405247,11.44,-0.800399370317,-0.0426016555747,,,,,,,11.44,-0.0422511584184,1.68382798259,11.44,-1.85073814112,1.81848557866,5.72,-1.21874960027,0.0578346111595,5.72,0.161865667862,0.259975729384,5.72,0.735535115484,0.099378038689,5.72,1.20268295406,0.0366522833707
